code;isin;date;coursPrecedent;coursJour;coursReference;cleanPrice;couponCouru;dirtyPrice;volume;valeurTransigee
EOS.O25;SN0000004060;2026-08-21;10000;;10000;10000;239.92;10239.92;0;0
EOS.O26;SN0000004268;2026-08-21;10000;;10000;10000;71.3;10071.3;0;0
EOS.O27;SN0000004276;2026-08-21;9400;;9400;9400;73.53;9473.53;0;0
EOS.O28;SN0000004284;2026-08-21;9995;;9995;9995;75.2;10070.2;0;0
EOS.O29;SN0000004292;2026-08-21;9250;;9250;9250;77.43;9327.43;0;0
EOS.O30;SN0000004433;2026-08-21;9500;;9500;9500;92.68;9592.68;0;0
EOS.O31;SN0000004441;2026-08-21;10000;;10000;10000;95.57;10095.57;0;0
EOS.O32;SN0000004458;2026-08-21;10000;;10000;10000;97.75;10097.75;0;0
EOS.O33;SN0000004466;2026-08-21;10000;;10000;10000;100.64;10100.64;0;0
EOS.O8;SN0000002239;2026-08-21;10000;;10000;10000;363.41;10363.41;0;0
EOS.O9;SN0000002395;2026-08-21;10000;;10000;10000;236.41;10236.41;0;0
FBOAD.O1;TG0000002237;2026-08-21;4600;;4600;4600;118.39;4718.39;0;0
FBOAD.O2;TG0000003128;2026-08-21;6215;;6215;6215;133.13;6348.13;0;0
FCAGS.O1;SN0000004243;2026-08-21;9286;;9286;9286;214.42;9500.42;0;0
FCAGS.O2;SN0000004250;2026-08-21;9286;9286;9286;9286;241.22;9527.22;20;185720
FDFINBF.O1;BF0000002857;2026-08-21;6250;;6250;6250;104.79;6354.79;0;0
FEPTC.O1;CI0000007191;2026-08-21;7500;7500;7500;7500;119.99;7619.99;280;2100000
FEPTC.O2;CI0000007183;2026-08-21;9375;;9375;9375;155.66;9530.66;0;0
FEPTC.O4;;2026-08-21;10000;;10000;10000;55.35;10055.35;0;0
FNSBB.O1;BJ0000002614;2026-08-21;7600;;7600;7600;90.37;7690.37;0;0
FNSBB.O2;BJ0000002598;2026-08-21;7600;;7600;7600;116.19;7716.19;0;0
FNSBC.O4;TG0000003367;2026-08-21;9130;9130;9130;9130;108.56;9238.56;15;136950
FNSBC.O5;TG0000003375;2026-08-21;9130;;9130;9130;139.58;9269.58;0;0
FSNBBF.O1;BF0000004135;2026-08-21;10000;;10000;10000;306.22;10306.22;0;0
FSNLC.O1;TG0000003425;2026-08-21;9975;;9975;9975;214.25;10189.25;0;0
FSNLC.O2;TG0000003433;2026-08-21;9500;9500;9500;9500;262.87;9762.87;358;3401000
FSNTS.O1;SN0000002965;2026-08-21;9900;;9900;9900;53.95;9953.95;0;0
FSNTS.O2;SN0000002973;2026-08-21;9950;;9950;9950;55.63;10005.63;0;0
NRMC.O1;CI0000008884;2026-08-21;10000;;10000;10000;342.6;10342.6;0;0
PADS.O3;SN0000001454;2026-08-21;2970;;2970;2970;67.08;3037.08;0;0
SCRC.O1;CI0000008637;2026-08-21;10000;;10000;10000;290.84;10290.84;0;0
SNTS.O2;SN0000001371;2026-08-21;2000;;2000;2000;12.05;2012.05;0;0
TPBF.O12;BF0000001743;2026-08-21;9990;;9990;9990;263.18;10253.18;0;0
TPBF.O13;BF0000001867;2026-08-21;9600;;9600;9600;81.25;9681.25;0;0
TPBF.O14;BF0000002212;2026-08-21;9993;;9993;9993;296.17;10289.17;0;0
TPBF.O15;BF0000002287;2026-08-21;9999;;9999;9999;167.77;10166.77;0;0
TPBF.O16;BF0000002436;2026-08-21;9600;;9600;9600;68.48;9668.48;0;0
TPBF.O17;BF0000002709;2026-08-21;10000;;10000;10000;225.49;10225.49;0;0
TPBF.O18;BF0000002717;2026-08-21;10000;;10000;10000;232.65;10232.65;0;0
TPBF.O19;BF0000003061;2026-08-21;10000;;10000;10000;183.18;10183.18;0;0
TPBF.O20;BF0000003079;2026-08-21;9250;;9250;9250;190.45;9440.45;0;0
TPBF.O21;BF0000003350;2026-08-21;10000;;10000;10000;150.14;10150.14;0;0
TPBF.O22;BF0000003368;2026-08-21;10000;;10000;10000;157.07;10157.07;0;0
TPBF.O23;BF0000004127;2026-08-21;10300;;10300;10300;214.59;10514.59;0;0
TPBF.O24;BF0000004143;2026-08-21;10000;;10000;10000;221.09;10221.09;0;0
TPBF.O25;BF0000004150;2026-08-21;9999;;9999;9999;227.6;10226.6;0;0
TPBF.O4;BF0000000745;2026-08-21;10300;;10300;10300;37.4;10337.4;0;0
TPBF.O8;BF0000001271;2026-08-21;9500;;9500;9500;190.55;9690.55;0;0
TPBF.O9;BF0000001362;2026-08-21;11000;11500;11500;11500;239.75;11739.75;20;230000
TPBJ.O10;BJ0000002663;2026-08-21;10000;;10000;10000;461.67;10461.67;0;0
TPBJ.O3;BJ0000001418;2026-08-21;10000;;10000;10000;642.88;10642.88;0;0
TPBJ.O4;BJ0000001665;2026-08-21;10000;;10000;10000;260.68;10260.68;0;0
TPBJ.O5;BJ0000001673;2026-08-21;10000;;10000;10000;277.27;10277.27;0;0
TPBJ.O6;BJ0000001764;2026-08-21;10000;;10000;10000;37.81;10037.81;0;0
TPBJ.O7;BJ0000001947;2026-08-21;10000;;10000;10000;251.42;10251.42;0;0
TPBJ.O8;BJ0000001954;2026-08-21;10000;;10000;10000;273.48;10273.48;0;0
TPBJ.O9;BJ0000002655;2026-08-21;9980;;9980;9980;450.41;10430.41;0;0
TPCI.O100;CI0000002172;2026-08-21;10000;;10000;10000;394.27;10394.27;0;0
TPCI.O101;CI0000009973;2026-08-21;10000;;10000;10000;258.04;10258.04;0;0
TPCI.O102;CI0000009981;2026-08-21;10000;;10000;10000;264.66;10264.66;0;0
TPCI.O21;CI0000001822;2026-08-21;10000;;10000;10000;221.92;10221.92;0;0
TPCI.O23;CI0000002119;2026-08-21;10000;;10000;10000;447.75;10447.75;0;0
TPCI.O24;CI0000002317;2026-08-21;9700;;9700;9700;244.19;9944.19;0;0
TPCI.O29;CI0000002663;2026-08-21;10000;;10000;10000;503.01;10503.01;0;0
TPCI.O34;CI0000002911;2026-08-21;3675;;3675;3675;94.93;3769.93;0;0
TPCI.O36;CI0000003117;2026-08-21;10000;;10000;10000;575.0;10575.0;0;0
TPCI.O37;CI0000003174;2026-08-21;2011;;2011;2011;82.63;2093.63;0;0
TPCI.O38;CI0000003133;2026-08-21;1990;;1990;1990;81.92;2071.92;0;0
TPCI.O39;CI0000003125;2026-08-21;2000;;2000;2000;97.04;2097.04;0;0
TPCI.O40;CI0000003380;2026-08-21;2000;;2000;2000;70.26;2070.26;0;0
TPCI.O41;CI0000003422;2026-08-21;10000;;10000;10000;276.49;10276.49;0;0
TPCI.O42;CI0000003430;2026-08-21;10000;;10000;10000;281.26;10281.26;0;0
TPCI.O43;CI0000003588;2026-08-21;10000;;10000;10000;193.97;10193.97;0;0
TPCI.O44;CI0000003596;2026-08-21;9800;;9800;9800;190.68;9990.68;0;0
TPCI.O45;CI0000003471;2026-08-21;2000;;2000;2000;20.98;2020.98;0;0
TPCI.O46;CI0000003497;2026-08-21;5100;;5100;5100;53.34;5153.34;0;0
TPCI.O47;CI0000003489;2026-08-21;2050;;2050;2050;20.98;2070.98;0;0
TPCI.O50;CI0000003737;2026-08-21;6250;;6250;6250;361.68;6611.68;0;0
TPCI.O51;CI0000003836;2026-08-21;4000;;4000;4000;205.3;4205.3;0;0
TPCI.O52;CI0000003919;2026-08-21;6250;;6250;6250;326.32;6576.32;0;0
TPCI.O53;CI0000003901;2026-08-21;4240;;4240;4240;188.78;4428.78;0;0
TPCI.O54;CI0000003844;2026-08-21;6250;;6250;6250;300.05;6550.05;0;0
TPCI.O55;CI0000004057;2026-08-21;4000;;4000;4000;151.91;4151.91;0;0
TPCI.O57;CI0000003968;2026-08-21;3880;;3880;3880;174.16;4054.16;0;0
TPCI.O58;CI0000004172;2026-08-21;4000;;4000;4000;104.88;4104.88;0;0
TPCI.O59;CI0000004180;2026-08-21;6250;;6250;6250;166.7;6416.7;0;0
TPCI.O60;CI0000004313;2026-08-21;10000;;10000;10000;158.9;10158.9;0;0
TPCI.O61;CI0000004321;2026-08-21;10000;;10000;10000;161.64;10161.64;0;0
TPCI.O62;CI0000004479;2026-08-21;4000;;4000;4000;33.05;4033.05;0;0
TPCI.O63;CI0000004487;2026-08-21;6250;;6250;6250;52.53;6302.53;0;0
TPCI.O65;CI0000004834;2026-08-21;7500;;7500;7500;394.01;7894.01;0;0
TPCI.O67;CI0000004925;2026-08-21;10000;;10000;10000;400.88;10400.88;0;0
TPCI.O68;CI0000004974;2026-08-21;10000;;10000;10000;324.9;10324.9;0;0
TPCI.O69;CI0000005096;2026-08-21;10000;;10000;10000;239.45;10239.45;0;0
TPCI.O70;CI0000005179;2026-08-21;10000;;10000;10000;179.59;10179.59;0;0
TPCI.O71;CI0000005310;2026-08-21;10000;;10000;10000;103.71;10103.71;0;0
TPCI.O72;CI0000005385;2026-08-21;6000;;6000;6000;21.36;6021.36;0;0
TPCI.O73;CI0000005393;2026-08-21;7500;;7500;7500;27.17;7527.17;0;0
TPCI.O75;CI0000005641;2026-08-21;10700;;10700;10700;492.25;11192.25;0;0
TPCI.O76;CI0000005658;2026-08-21;10500;;10500;10500;500.96;11000.96;0;0
TPCI.O77;CI0000005674;2026-08-21;10000;;10000;10000;15.68;10015.68;0;0
TPCI.O78;CI0000005880;2026-08-21;10000;;10000;10000;388.53;10388.53;0;0
TPCI.O79;CI0000006235;2026-08-21;8600;;8600;8600;219.29;8819.29;0;0
TPCI.O80;CI0000006383;2026-08-21;10000;10000;10000;10000;157.81;10157.81;12;120000
TPCI.O82;CI0000006698;2026-08-21;7920;;7920;7920;27.62;7947.62;0;0
TPCI.O83;CI0000006904;2026-08-21;9900;;9900;9900;505.95;10405.95;0;0
TPCI.O84;CI0000006912;2026-08-21;10000;;10000;10000;514.52;10514.52;0;0
TPCI.O85;CI0000007142;2026-08-21;10000;;10000;10000;404.11;10404.11;0;0
TPCI.O86;CI0000007159;2026-08-21;10000;;10000;10000;410.96;10410.96;0;0
TPCI.O87;CI0000007357;2026-08-21;9820;;9820;9820;240.85;10060.85;0;0
TPCI.O88;CI0000007365;2026-08-21;9650;;9650;9650;244.93;9894.93;0;0
TPCI.O89;CI0000007696;2026-08-21;12100;;12100;12100;53.34;12153.34;0;0
TPCI.O90;CI0000007704;2026-08-21;10000;;10000;10000;54.25;10054.25;0;0
TPCI.O91;CI0000007878;2026-08-21;10000;;10000;10000;581.92;10581.92;0;0
TPCI.O92;CI0000007886;2026-08-21;9900;;9900;9900;591.78;10491.78;0;0
TPCI.O93;CI0000008397;2026-08-21;9700;;9700;9700;444.52;10144.52;0;0
TPCI.O94;CI0000008405;2026-08-21;9800;;9800;9800;452.05;10252.05;0;0
TPCI.O95;CI0000008868;2026-08-21;10000;;10000;10000;271.56;10271.56;0;0
TPCI.O96;CI0000008876;2026-08-21;10000;;10000;10000;276.16;10276.16;0;0
TPCI.O97;CI0000009437;2026-08-21;10000;;10000;10000;25.86;10025.86;0;0
TPCI.O98;CI0000009445;2026-08-21;10000;;10000;10000;26.3;10026.3;0;0
TPCI.O99;CI0000002164;2026-08-21;10000;;10000;10000;377.42;10377.42;0;0
TPNE.O10;NE0000002417;2026-08-21;10000;;10000;10000;327.29;10327.29;0;0
TPNE.O3;NE0000001088;2026-08-21;1946;;1946;1946;7.48;1953.48;0;0
TPNE.O4;NE0000001344;2026-08-21;7500;;7500;7500;468.62;7968.62;0;0
TPNE.O5;NE0000001492;2026-08-21;11550;;11550;11550;128.22;11678.22;0;0
TPNE.O6;NE0000001625;2026-08-21;8955;;8955;8955;379.11;9334.11;0;0
TPNE.O7;NE0000001914;2026-08-21;5000;;5000;5000;50.51;5050.51;0;0
TPNE.O8;NE0000002326;2026-08-21;10000;;10000;10000;408.66;10408.66;0;0
TPTG.O2;TG0000001890;2026-08-21;9999;;9999;9999;456.99;10455.99;0;0
TPTG.O3;TG0000003235;2026-08-21;10000;;10000;10000;296.88;10296.88;0;0
TPTG.O4;TG0000003243;2026-08-21;10000;;10000;10000;303.78;10303.78;0;0
TPTG.O5;TG0000003458;2026-08-21;10000;10000;10000;10000;361.51;10361.51;900;8999990
TPTG.O6;TG0000003466;2026-08-21;10000;;10000;10000;372.63;10372.63;0;0
BABS.O1;SN0000003484;2026-08-24;10000;;10000;10000;213.65;10213.65;0;0
BIDC.O4;TG0000000934;2026-08-24;1250;;1250;1250;14.41;1264.41;0;0
BIDC.O6;TG0000001585;2026-08-24;4618;;4618;4618;69.81;4687.81;0;0
BIDC.O7;TG0000001833;2026-08-24;6000;;6000;6000;73.71;6073.71;0;0
BIDC.O8;TG0000003011;2026-08-24;10000;;10000;10000;46.3;10046.3;0;0
CRRH.O10;TG0000002070;2026-08-24;10000;;10000;10000;34.81;10034.81;0;0
CRRH.O11;TG0000003326;2026-08-24;10000;;10000;10000;133.15;10133.15;0;0
CRRH.O6;TG0000000801;2026-08-24;9800;;9800;9800;82.66;9882.66;0;0
CRRH.O7;TG0000000991;2026-08-24;2917;;2917;2917;46.69;2963.69;0;0
CRRH.O9;TG0000001221;2026-08-24;5000;;5000;5000;52.9;5052.9;0;0
ECOC.O1;CI0000008439;2026-08-24;10000;;10000;10000;287.96;10287.96;0;0
EOM.O10;ML0000002120;2026-08-24;10000;;10000;10000;438.25;10438.25;0;0
EOM.O11;ML0000002369;2026-08-24;9800;;9800;9800;243.73;10043.73;0;0
EOM.O12;ML0000002542;2026-08-24;9800;;9800;9800;48.08;9848.08;0;0
EOM.O13;ML0000002930;2026-08-24;10000;;10000;10000;251.1;10251.1;0;0
EOM.O14;ML0000003193;2026-08-24;10000;;10000;10000;18.9;10018.9;0;0
EOM.O15;ML0000003318;2026-08-24;10000;;10000;10000;545.53;10545.53;0;0
EOM.O16;ML0000003326;2026-08-24;10000;;10000;10000;528.88;10528.88;0;0
EOM.O17;ML0000003573;2026-08-24;10000;;10000;10000;267.38;10267.38;0;0
EOM.O18;ML0000003581;2026-08-24;9800;;9800;9800;259.22;10059.22;0;0
EOM.O19;ML0000003870;2026-08-24;10000;;10000;10000;16.15;10016.15;0;0
EOM.O20;ML0000003888;2026-08-24;10000;;10000;10000;15.66;10015.66;0;0
EOM.O21;ML0000004233;2026-08-24;10000;;10000;10000;306.86;10306.86;0;0
EOM.O22;ML0000004241;2026-08-24;10000;;10000;10000;297.49;10297.49;0;0
EOM.O4;ML0000001197;2026-08-24;2310;;2310;2310;15.32;2325.32;0;0
EOM.O5;ML0000001312;2026-08-24;4000;;4000;4000;106.85;4106.85;0;0
EOM.O6;ML0000001544;2026-08-24;4000;;4000;4000;190.0;4190.0;0;0
EOM.O7;ML0000001668;2026-08-24;6180;;6180;6180;144.69;6324.69;0;0
EOM.O8;ML0000001932;2026-08-24;10000;;10000;10000;596.22;10596.22;0;0
EOM.O9;ML0000002112;2026-08-24;9795;;9795;9795;445.32;10240.32;0;0
EOS.O10;SN0000002403;2026-08-24;10000;;10000;10000;247.34;10247.34;0;0
EOS.O11;SN0000002411;2026-08-24;10000;;10000;10000;255.38;10255.38;0;0
EOS.O12;SN0000002726;2026-08-24;9700;;9700;9700;16.71;9716.71;0;0
EOS.O13;SN0000002734;2026-08-24;9999;;9999;9999;17.12;10016.12;0;0
EOS.O14;SN0000002742;2026-08-24;9800;;9800;9800;17.66;9817.66;0;0
EOS.O15;SN0000002916;2026-08-24;10000;;10000;10000;25.48;10025.48;0;0
EOS.O16;SN0000002924;2026-08-24;10000;;10000;10000;26.29;10026.29;0;0
EOS.O17;SN0000002932;2026-08-24;10000;;10000;10000;27.11;10027.11;0;0
EOS.O18;SN0000003922;2026-08-24;9950;;9950;9950;227.32;10177.32;0;0
EOS.O19;SN0000003930;2026-08-24;10000;9700;9700;9700;234.43;9934.43;100;970000
EOS.O20;SN0000003948;2026-08-24;9600;;9600;9600;239.75;9839.75;0;0
EOS.O21;SN0000003955;2026-08-24;10000;;10000;10000;246.86;10246.86;0;0
EOS.O22;SN0000004037;2026-08-24;9800;;9800;9800;226.19;10026.19;0;0
EOS.O23;SN0000004045;2026-08-24;10100;;10100;10100;233.26;10333.26;0;0
EOS.O24;SN0000004052;2026-08-24;10000;9800;9800;9800;238.56;10038.56;5;49000
EOS.O25;SN0000004060;2026-08-24;10000;;10000;10000;245.63;10245.63;0;0
EOS.O26;SN0000004268;2026-08-24;10000;;10000;10000;76.52;10076.52;0;0
EOS.O27;SN0000004276;2026-08-24;9400;;9400;9400;78.91;9478.91;0;0
EOS.O28;SN0000004284;2026-08-24;9995;;9995;9995;80.71;10075.71;0;0
EOS.O29;SN0000004292;2026-08-24;9250;;9250;9250;83.1;9333.1;0;0
EOS.O30;SN0000004433;2026-08-24;9500;;9500;9500;97.92;9597.92;0;0
EOS.O31;SN0000004441;2026-08-24;10000;;10000;10000;100.98;10100.98;0;0
EOS.O32;SN0000004458;2026-08-24;10000;;10000;10000;103.28;10103.28;0;0
EOS.O33;SN0000004466;2026-08-24;10000;;10000;10000;106.34;10106.34;0;0
EOS.O8;SN0000002239;2026-08-24;10000;;10000;10000;368.76;10368.76;0;0
EOS.O9;SN0000002395;2026-08-24;10000;;10000;10000;241.3;10241.3;0;0
FBOAD.O1;TG0000002237;2026-08-24;4600;4600;4600;4600;120.69;4720.69;91;418600
FBOAD.O2;TG0000003128;2026-08-24;6215;;6215;6215;137.43;6352.43;0;0
FCAGS.O1;SN0000004243;2026-08-24;9286;;9286;9286;220.11;9506.11;0;0
FDFINBF.O1;BF0000002857;2026-08-24;6250;;6250;6250;108.17;6358.17;0;0
FDFINBF.O2;BF0000003574;2026-08-24;8750;;8750;8750;31.88;8781.88;0;0
FDFINBF.O3;;2026-08-24;10000;;10000;10000;341.37;10341.37;0;0
FEPTC.O1;CI0000007191;2026-08-24;7500;;7500;7500;124.17;7624.17;0;0
FEPTC.O2;CI0000007183;2026-08-24;9375;;9375;9375;161.09;9536.09;0;0
FEPTC.O4;;2026-08-24;10000;;10000;10000;61.29;10061.29;0;0
FNSBB.O1;BJ0000002614;2026-08-24;7600;;7600;7600;94.74;7694.74;0;0
FNSBB.O2;BJ0000002598;2026-08-24;7600;;7600;7600;121.81;7721.81;0;0
FNSBC.O4;TG0000003367;2026-08-24;9130;;9130;9130;113.81;9243.81;0;0
FNSBC.O5;TG0000003375;2026-08-24;9130;;9130;9130;146.33;9276.33;0;0
FSNBBF.O1;BF0000004135;2026-08-24;10000;;10000;10000;312.42;10312.42;0;0
FSNLC.O1;TG0000003425;2026-08-24;9975;;9975;9975;220.61;10195.61;0;0
FSNLC.O2;TG0000003433;2026-08-24;9500;9500;9500;9500;270.68;9770.68;26;247000
FSNTS.O1;SN0000002965;2026-08-24;9900;;9900;9900;58.85;9958.85;0;0
FSNTS.O2;SN0000002973;2026-08-24;9950;;9950;9950;60.69;10010.69;0;0
NRMC.O1;CI0000008884;2026-08-24;10000;;10000;10000;348.44;10348.44;0;0
PADS.O3;SN0000001454;2026-08-24;2970;;2970;2970;68.7;3038.7;0;0
PTRC.O1;CI0000005948;2026-08-24;13100;;13100;13100;127.45;13227.45;0;0
SCRC.O1;CI0000008637;2026-08-24;10000;;10000;10000;297.66;10297.66;0;0
SNTS.O2;SN0000001371;2026-08-24;2000;;2000;2000;13.06;2013.06;0;0
TPBF.O12;BF0000001743;2026-08-24;9990;;9990;9990;268.48;10258.48;0;0
TPBF.O13;BF0000001867;2026-08-24;9600;;9600;9600;86.55;9686.55;0;0
TPBF.O14;BF0000002212;2026-08-24;9993;;9993;9993;301.3;10294.3;0;0
TPBF.O15;BF0000002287;2026-08-24;9999;;9999;9999;172.91;10171.91;0;0
TPBF.O16;BF0000002436;2026-08-24;9600;;9600;9600;73.37;9673.37;0;0
TPBF.O17;BF0000002709;2026-08-24;10000;;10000;10000;230.66;10230.66;0;0
TPBF.O18;BF0000002717;2026-08-24;10000;;10000;10000;237.98;10237.98;0;0
TPBF.O19;BF0000003061;2026-08-24;10000;10000;10000;10000;188.32;10188.32;301;3010000
TPBF.O20;BF0000003079;2026-08-24;9250;;9250;9250;195.79;9445.79;0;0
TPBF.O21;BF0000003350;2026-08-24;10000;;10000;10000;155.43;10155.43;0;0
TPBF.O22;BF0000003368;2026-08-24;10000;;10000;10000;162.61;10162.61;0;0
TPBF.O23;BF0000004127;2026-08-24;10300;;10300;10300;220.0;10520.0;0;0
TPBF.O24;BF0000004143;2026-08-24;10000;;10000;10000;226.67;10226.67;0;0
TPBF.O25;BF0000004150;2026-08-24;9999;9999;9999;9999;233.33;10232.33;1;9999
TPBF.O4;BF0000000745;2026-08-24;10300;;10300;10300;42.74;10342.74;0;0
TPBF.O8;BF0000001271;2026-08-24;9500;;9500;9500;195.89;9695.89;0;0
TPBF.O9;BF0000001362;2026-08-24;11500;;11500;11500;245.08;11745.08;0;0
TPBJ.O10;BJ0000002663;2026-08-24;10000;;10000;10000;466.73;10466.73;0;0
TPBJ.O3;BJ0000001418;2026-08-24;10000;;10000;10000;648.22;10648.22;0;0
TPBJ.O4;BJ0000001665;2026-08-24;10000;;10000;10000;265.21;10265.21;0;0
TPBJ.O5;BJ0000001673;2026-08-24;10000;;10000;10000;282.08;10282.08;0;0
TPBJ.O6;BJ0000001764;2026-08-24;10000;;10000;10000;42.53;10042.53;0;0
TPBJ.O7;BJ0000001947;2026-08-24;10000;;10000;10000;256.11;10256.11;0;0
TPBJ.O8;BJ0000001954;2026-08-24;10000;;10000;10000;278.58;10278.58;0;0
TPBJ.O9;BJ0000002655;2026-08-24;9980;;9980;9980;455.34;10435.34;0;0
TPCI.O100;CI0000002172;2026-08-24;10000;;10000;10000;399.08;10399.08;0;0
TPCI.O101;CI0000009973;2026-08-24;10000;;10000;10000;262.85;10262.85;0;0
TPCI.O102;CI0000009981;2026-08-24;10000;;10000;10000;269.59;10269.59;0;0
TPCI.O21;CI0000001822;2026-08-24;10000;;10000;10000;226.85;10226.85;0;0
TPCI.O23;CI0000002119;2026-08-24;10000;;10000;10000;452.6;10452.6;0;0
TPCI.O24;CI0000002317;2026-08-24;9700;;9700;9700;249.32;9949.32;0;0
TPCI.O29;CI0000002663;2026-08-24;10000;;10000;10000;507.95;10507.95;0;0
TPCI.O34;CI0000002911;2026-08-24;3675;;3675;3675;96.78;3771.78;0;0
TPCI.O37;CI0000003174;2026-08-24;2011;;2011;2011;83.58;2094.58;0;0
TPCI.O38;CI0000003133;2026-08-24;1990;;1990;1990;82.86;2072.86;0;0
TPCI.O39;CI0000003125;2026-08-24;2000;;2000;2000;97.99;2097.99;0;0
TPCI.O40;CI0000003380;2026-08-24;2000;;2000;2000;71.21;2071.21;0;0
TPCI.O41;CI0000003422;2026-08-24;10000;;10000;10000;281.26;10281.26;0;0
TPCI.O42;CI0000003430;2026-08-24;10000;;10000;10000;286.11;10286.11;0;0
TPCI.O43;CI0000003588;2026-08-24;10000;10000;10000;10000;198.82;10198.82;2;20000
TPCI.O44;CI0000003596;2026-08-24;9800;;9800;9800;195.45;9995.45;0;0
TPCI.O45;CI0000003471;2026-08-24;2000;;2000;2000;21.93;2021.93;0;0
TPCI.O46;CI0000003497;2026-08-24;5100;;5100;5100;55.77;5155.77;0;0
TPCI.O47;CI0000003489;2026-08-24;2050;;2050;2050;21.93;2071.93;0;0
TPCI.O50;CI0000003737;2026-08-24;6250;;6250;6250;364.71;6614.71;0;0
TPCI.O51;CI0000003836;2026-08-24;4000;;4000;4000;207.21;4207.21;0;0
TPCI.O52;CI0000003919;2026-08-24;6250;;6250;6250;329.35;6579.35;0;0
TPCI.O53;CI0000003901;2026-08-24;4240;;4240;4240;190.68;4430.68;0;0
TPCI.O54;CI0000003844;2026-08-24;6250;;6250;6250;303.08;6553.08;0;0
TPCI.O55;CI0000004057;2026-08-24;4000;;4000;4000;153.82;4153.82;0;0
TPCI.O57;CI0000003968;2026-08-24;3880;;3880;3880;176.07;4056.07;0;0
TPCI.O58;CI0000004172;2026-08-24;4000;;4000;4000;106.78;4106.78;0;0
TPCI.O59;CI0000004180;2026-08-24;6250;;6250;6250;169.73;6419.73;0;0
TPCI.O60;CI0000004313;2026-08-24;10000;;10000;10000;163.67;10163.67;0;0
TPCI.O61;CI0000004321;2026-08-24;10000;;10000;10000;166.49;10166.49;0;0
TPCI.O62;CI0000004479;2026-08-24;4000;;4000;4000;34.96;4034.96;0;0
TPCI.O63;CI0000004487;2026-08-24;6250;;6250;6250;55.57;6305.57;0;0
TPCI.O65;CI0000004834;2026-08-24;7500;;7500;7500;397.64;7897.64;0;0
TPCI.O67;CI0000004925;2026-08-24;10000;;10000;10000;405.73;10405.73;0;0
TPCI.O68;CI0000004974;2026-08-24;10000;9999;9999;9999;329.75;10328.75;13;129987
TPCI.O69;CI0000005096;2026-08-24;10000;;10000;10000;244.18;10244.18;0;0
TPCI.O70;CI0000005179;2026-08-24;10000;;10000;10000;184.32;10184.32;0;0
TPCI.O71;CI0000005310;2026-08-24;10000;;10000;10000;108.36;10108.36;0;0
TPCI.O72;CI0000005385;2026-08-24;6000;;6000;6000;24.15;6024.15;0;0
TPCI.O73;CI0000005393;2026-08-24;7500;;7500;7500;30.72;7530.72;0;0
TPCI.O75;CI0000005641;2026-08-24;10700;;10700;10700;496.89;11196.89;0;0
TPCI.O76;CI0000005658;2026-08-24;10500;;10500;10500;505.68;11005.68;0;0
TPCI.O77;CI0000005674;2026-08-24;10000;;10000;10000;20.38;10020.38;0;0
TPCI.O78;CI0000005880;2026-08-24;10000;;10000;10000;393.18;10393.18;0;0
TPCI.O79;CI0000006235;2026-08-24;8600;;8600;8600;223.07;8823.07;0;0
TPCI.O80;CI0000006383;2026-08-24;10000;;10000;10000;162.74;10162.74;0;0
TPCI.O82;CI0000006698;2026-08-24;7920;;7920;7920;31.56;7951.56;0;0
TPCI.O83;CI0000006904;2026-08-24;9900;;9900;9900;510.79;10410.79;0;0
TPCI.O84;CI0000006912;2026-08-24;10000;;10000;10000;519.45;10519.45;0;0
TPCI.O85;CI0000007142;2026-08-24;10000;;10000;10000;408.96;10408.96;0;0
TPCI.O86;CI0000007159;2026-08-24;10000;;10000;10000;415.89;10415.89;0;0
TPCI.O87;CI0000007357;2026-08-24;9820;9820;9820;9820;245.7;10065.7;3;29460
TPCI.O88;CI0000007365;2026-08-24;9650;9650;9650;9650;249.86;9899.86;500;4825000
TPCI.O89;CI0000007696;2026-08-24;12100;;12100;12100;58.19;12158.19;0;0
TPCI.O90;CI0000007704;2026-08-24;10000;;10000;10000;59.18;10059.18;0;0
TPCI.O91;CI0000007878;2026-08-24;10000;;10000;10000;586.77;10586.77;0;0
TPCI.O92;CI0000007886;2026-08-24;9900;;9900;9900;596.71;10496.71;0;0
TPCI.O93;CI0000008397;2026-08-24;9700;;9700;9700;449.37;10149.37;0;0
TPCI.O94;CI0000008405;2026-08-24;9800;;9800;9800;456.99;10256.99;0;0
TPCI.O95;CI0000008868;2026-08-24;10000;;10000;10000;276.41;10276.41;0;0
TPCI.O96;CI0000008876;2026-08-24;10000;;10000;10000;281.1;10281.1;0;0
TPCI.O97;CI0000009437;2026-08-24;10000;;10000;10000;30.71;10030.71;0;0
TPCI.O98;CI0000009445;2026-08-24;10000;;10000;10000;31.23;10031.23;0;0
TPCI.O99;CI0000002164;2026-08-24;10000;;10000;10000;382.03;10382.03;0;0
TPNE.O10;NE0000002417;2026-08-24;10000;;10000;10000;332.71;10332.71;0;0
TPNE.O3;NE0000001088;2026-08-24;1946;;1946;1946;8.55;1954.55;0;0
TPNE.O4;NE0000001344;2026-08-24;7500;;7500;7500;472.5;7972.5;0;0
TPNE.O5;NE0000001492;2026-08-24;11550;;11550;11550;133.15;11683.15;0;0
TPNE.O6;NE0000001625;2026-08-24;8955;;8955;8955;383.66;9338.66;0;0
TPNE.O7;NE0000001914;2026-08-24;5000;;5000;5000;53.08;5053.08;0;0
