"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"13/10/2011","6,1951","6,1922","6,1951","6,1922","","0,60%"
"12/10/2011","6,1580","6,1553","6,1580","6,1553","","-1,79%"
"11/10/2011","6,2704","6,2681","6,2704","6,2681","","-0,02%"
"10/10/2011","6,2715","6,2706","6,2715","6,2706","","-1,86%"
"07/10/2011","6,3905","6,3876","6,3905","6,3876","","-0,13%"
"06/10/2011","6,3986","6,3647","6,3986","6,3647","","-0,03%"
"05/10/2011","6,4008","6,3986","6,4008","6,3986","","-0,47%"
"04/10/2011","6,4311","6,3967","6,4311","6,3967","","-1,13%"
"03/10/2011","6,5046","6,5014","6,5046","6,5014","","2,02%"
"30/09/2011","6,3757","6,3476","6,3757","6,3476","","0,99%"
"29/09/2011","6,3131","6,2810","6,3131","6,2810","","-0,70%"
"28/09/2011","6,3579","6,3235","6,3579","6,3235","","0,69%"
"27/09/2011","6,3144","6,2807","6,3144","6,2807","","-0,46%"
"26/09/2011","6,3433","6,3397","6,3433","6,3397","","0,01%"
"23/09/2011","6,3425","6,3390","6,3425","6,3390","","-0,71%"
"22/09/2011","6,3881","6,3871","6,3881","6,3871","","0,56%"
"21/09/2011","6,3526","6,3189","6,3526","6,3189","","1,42%"
"20/09/2011","6,2637","6,2617","6,2637","6,2617","","-0,48%"
"19/09/2011","6,2938","6,2614","6,2938","6,2614","","1,19%"
"16/09/2011","6,2196","6,1858","6,2196","6,1858","","0,47%"
"15/09/2011","6,1904","6,1579","6,1904","6,1579","","-0,55%"
"14/09/2011","6,2246","6,2226","6,2246","6,2226","","-0,12%"
"13/09/2011","6,2318","6,2303","6,2318","6,2303","","-0,20%"
"12/09/2011","6,2443","6,2113","6,2443","6,2113","","0,46%"
"09/09/2011","6,2160","6,1879","6,2160","6,1879","","1,97%"
"08/09/2011","6,0961","6,0951","6,0961","6,0951","","0,69%"
"07/09/2011","6,0546","6,0223","6,0546","6,0223","","-0,20%"
"06/09/2011","6,0667","6,0344","6,0667","6,0344","","0,25%"
"05/09/2011","6,0517","6,0487","6,0517","6,0487","","0,15%"
"02/09/2011","6,0424","6,0091","6,0424","6,0091","","1,03%"
"01/09/2011","5,9806","5,9793","5,9806","5,9793","","0,43%"
"31/08/2011","5,9547","5,9528","5,9547","5,9528","","0,56%"
"30/08/2011","5,9214","5,9187","5,9214","5,9187","","-0,26%"
"29/08/2011","5,9368","5,9004","5,9368","5,9004","","0,55%"
"26/08/2011","5,9041","5,9007","5,9041","5,9007","","0,30%"
"25/08/2011","5,8867","5,8836","5,8867","5,8836","","-0,94%"
"24/08/2011","5,9428","5,9101","5,9428","5,9101","","0,32%"
"23/08/2011","5,9237","5,9215","5,9237","5,9215","","-0,84%"
"22/08/2011","5,9741","5,9428","5,9741","5,9428","","0,43%"
"19/08/2011","5,9485","5,9401","5,9485","5,9401","","-0,49%"
"18/08/2011","5,9779","5,9762","5,9779","5,9762","","0,70%"
"17/08/2011","5,9361","5,9341","5,9361","5,9341","","-0,36%"
"16/08/2011","5,9575","5,9264","5,9575","5,9264","","0,81%"
"15/08/2011","5,9098","5,9083","5,9098","5,9083","","-1,54%"
"12/08/2011","6,0022","5,9996","6,0022","5,9996","","0,16%"
"11/08/2011","5,9927","5,9892","5,9927","5,9892","","-0,41%"
"10/08/2011","6,0172","6,0142","6,0172","6,0142","","1,26%"
"09/08/2011","5,9424","5,9096","5,9424","5,9096","","-0,66%"
"08/08/2011","5,9821","5,9500","5,9821","5,9500","","1,57%"
"05/08/2011","5,8895","5,8581","5,8895","5,8581","","0,18%"
"04/08/2011","5,8790","5,8761","5,8790","5,8761","","-1,57%"
"03/08/2011","5,9729","5,9417","5,9729","5,9417","","-0,88%"
"02/08/2011","6,0260","5,9935","6,0260","5,9935","","0,63%"
"01/08/2011","5,9884","5,9568","5,9884","5,9568","","0,93%"
"29/07/2011","5,9334","5,9250","5,9334","5,9250","","0,80%"
