country;country_label;source;transaction;type_bien;subcategory;titre;prix_fcfa;surface_m2;prix_m2_fcfa;chambres;quartier;sous_quartier;standing;url;scraped_at
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 1667m²- Honmèho;33000000;1667;19796;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-1667m-honmeho-5877005;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 500m² - Ouidah ceg savie;600000;500;1200;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-500m-ouidah-ceg-savie-5897598;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 10000m² - Abomey-calavi / tori bossito;8000000;10000;800;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-10000m-abomey-calavi-tori-bossito-5897578;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain recasé 750m² à Côme;8500000;750;11333;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-recase-750m-a-come-5896742;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 350m² - Abomey-calavi;3500000;350;10000;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-350m-abomey-calavi-5896146;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 1086m² - Cotonou;40000000;1086;36832;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-1086m-cotonou-5895828;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrai 349m² à Fidjrosse plage;80000000;349;229226;;;;;https://bj.coinafrique.com/annonce/terrains/terrai-349m-a-fidjrosse-plage-5893391;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 533m² - Zopah;30000000;533;56285;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-533m-zopah-5893360;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 328 m² à agla;18000000;328;54878;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-328-m-a-agla-5891202;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 500m² - Allada sékou;1800000;500;3600;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-500m-allada-sekou-5888089;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrains 350m² - Cotonou;2300000;350;6571;;;;;https://bj.coinafrique.com/annonce/terrains/terrains-350m-cotonou-5883465;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Maison locatives 423m2 étoiles rouge bénin;80000000;423;189125;;;;;https://bj.coinafrique.com/annonce/terrains/maison-locatives-423m2-etoiles-rouge-benin-5882126;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Parcelle 531m2 godomey sedegbe;18000000;531;33898;;;;;https://bj.coinafrique.com/annonce/terrains/parcelle-531m2-godomey-sedegbe-5882122;2026-05-12T16:43:42+00:00
BJ;Bénin;coinafrique;location;terrain;terrains;Terrain 327 m² - Akassato;22000000;327;67278;;;;;https://bj.coinafrique.com/annonce/terrains/terrain-327-m-akassato-5862967;2026-05-12T16:43:42+00:00
